asset_type,symbol,name,yfinance_symbol,tradingview_symbol,tradingview_prefix_status,search_text,app_include,review_note,sector,industry
STOCK,YHC,LQR House Inc. Common Stock,YHC,NASDAQ:YHC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yhc lqr house inc. common stock consumer staples beverages (production/distribution),TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Staples,Beverages (Production/Distribution)
STOCK,YHGJ,Yunhong Green CTI Ltd. Common Stock,YHGJ,NASDAQ:YHGJ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yhgj yunhong green cti ltd. common stock industrials specialty chemicals,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Specialty Chemicals
STOCK,YHNA,YHN Acquisition I Limited Ordinary Shares,YHNA,NASDAQ:YHNA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yhna yhn acquisition i limited ordinary shares  ,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,,
STOCK,YI,111 Inc. American Depositary Shares,YI,NASDAQ:YI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yi 111 inc. american depositary shares consumer staples retail-drug stores and proprietary stores,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Staples,Retail-Drug Stores and Proprietary Stores
STOCK,YIBO,Planet Image International Limited Class A Ordinary Shares,YIBO,NASDAQ:YIBO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yibo planet image international limited class a ordinary shares industrials industrial machinery/components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Industrial Machinery/Components
STOCK,YJ,Yunji Inc. American Depository Shares,YJ,NASDAQ:YJ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yj yunji inc. american depository shares consumer discretionary other specialty stores,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Other Specialty Stores
STOCK,YMAT,J-Star Holding Co. Ltd. Class A Ordinary Shares,YMAT,NASDAQ:YMAT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ymat j-star holding co. ltd. class a ordinary shares consumer discretionary recreational games/products/toys,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Recreational Games/Products/Toys
STOCK,YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),YMM,NASDAQ:YMM,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ymm full truck alliance co. ltd. american depositary shares (each representing 20 class a ordinary shares) technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,YMT,Yimutian Inc. American Depositary Shares,YMT,NASDAQ:YMT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ymt yimutian inc. american depositary shares technology edp services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,EDP Services
STOCK,YOOV,Concorde International Group Ltd Class A Ordinary Shares,YOOV,NASDAQ:YOOV,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yoov concorde international group ltd class a ordinary shares consumer discretionary diversified commercial services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Diversified Commercial Services
STOCK,YORW,York Water Company (The) Common Stock,YORW,NASDAQ:YORW,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yorw york water company (the) common stock utilities water supply,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Utilities,Water Supply
STOCK,YOU,Clear Secure Inc. Class A Common Stock,YOU,NASDAQ:YOU,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,you clear secure inc. class a common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,YOUL,Youlife Group Inc. American Depositary Shares,YOUL,NASDAQ:YOUL,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,youl youlife group inc. american depositary shares real estate other consumer services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Other Consumer Services
STOCK,YPF,YPF Sociedad Anonima Common Stock,YPF,NASDAQ:YPF,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ypf ypf sociedad anonima common stock energy integrated oil companies,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Energy,Integrated oil Companies
STOCK,YQ,17 Education & Technology Group Inc. American Depositary Shares,YQ,NASDAQ:YQ,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yq 17 education & technology group inc. american depositary shares real estate other consumer services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Other Consumer Services
STOCK,YRD,Yiren Digital Ltd. American Depositary Shares each representing two ordinary shares,YRD,NASDAQ:YRD,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yrd yiren digital ltd. american depositary shares each representing two ordinary shares finance finance: consumer services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Finance: Consumer Services
STOCK,YSG,Yatsen Holding Limited American Depositary Shares each representing twenty (20) Class A Ordinary Shares,YSG,NASDAQ:YSG,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ysg yatsen holding limited american depositary shares each representing twenty (20) class a ordinary shares consumer discretionary package goods/cosmetics,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Package Goods/Cosmetics
STOCK,YSS,York Space Systems Inc. Common Stock,YSS,NASDAQ:YSS,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yss york space systems inc. common stock industrials military/government/technical,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Military/Government/Technical
STOCK,YSWY,Yesway Inc. Class A Common Stock,YSWY,NASDAQ:YSWY,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yswy yesway inc. class a common stock consumer staples food chains,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Staples,Food Chains
STOCK,YSXT,YSX Tech. Co. Ltd Class A Ordinary Shares,YSXT,NASDAQ:YSXT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ysxt ysx tech. co. ltd class a ordinary shares consumer discretionary automotive aftermarket,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Automotive Aftermarket
STOCK,YTRA,Yatra Online Inc. Ordinary Shares,YTRA,NASDAQ:YTRA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,ytra yatra online inc. ordinary shares consumer discretionary transportation services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Transportation Services
STOCK,YUM,Yum! Brands Inc.,YUM,NASDAQ:YUM,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yum yum! brands inc. consumer discretionary restaurants,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Restaurants
STOCK,YUMC,Yum China Holdings Inc. Common Stock,YUMC,NASDAQ:YUMC,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yumc yum china holdings inc. common stock consumer discretionary restaurants,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Restaurants
STOCK,YXT,YXT.COM GROUP HOLDING LIMITED American Depository Shares,YXT,NASDAQ:YXT,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yxt yxt.com group holding limited american depository shares technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,YYAI,AiRWA Inc. Common Stock,YYAI,NASDAQ:YYAI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yyai airwa inc. common stock consumer discretionary recreational games/products/toys,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Recreational Games/Products/Toys
STOCK,YYGH,YY Group Holding Limited Class A Ordinary Shares,YYGH,NASDAQ:YYGH,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,yygh yy group holding limited class a ordinary shares consumer discretionary professional services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Professional Services
STOCK,Z,Zillow Group Inc. Class C Capital Stock,Z,NASDAQ:Z,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,z zillow group inc. class c capital stock real estate real estate,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Real Estate
STOCK,ZBAI,ATIF Holdings Limited Ordinary Shares,ZBAI,NASDAQ:ZBAI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zbai atif holdings limited ordinary shares consumer discretionary professional services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Professional Services
STOCK,ZBAO,Zhibao Technology Inc. Class A Ordinary Shares,ZBAO,NASDAQ:ZBAO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zbao zhibao technology inc. class a ordinary shares finance specialty insurers,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Specialty Insurers
STOCK,ZBH,Zimmer Biomet Holdings Inc. Common Stock,ZBH,NASDAQ:ZBH,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zbh zimmer biomet holdings inc. common stock health care industrial specialties,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Industrial Specialties
STOCK,ZBIO,Zenas BioPharma Inc. Common Stock,ZBIO,NASDAQ:ZBIO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zbio zenas biopharma inc. common stock health care biotechnology: pharmaceutical preparations,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Health Care,Biotechnology: Pharmaceutical Preparations
STOCK,ZBRA,Zebra Technologies Corporation Class A Common Stock,ZBRA,NASDAQ:ZBRA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zbra zebra technologies corporation class a common stock industrials industrial machinery/components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Industrials,Industrial Machinery/Components
STOCK,ZCMD,Zhongchao Inc. Class A Ordinary Shares,ZCMD,NASDAQ:ZCMD,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zcmd zhongchao inc. class a ordinary shares real estate other consumer services,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Other Consumer Services
STOCK,ZD,Ziff Davis Inc. Common Stock,ZD,NASDAQ:ZD,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zd ziff davis inc. common stock telecommunications telecommunications equipment,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Telecommunications,Telecommunications Equipment
STOCK,ZDAI,DirectBooking Technology Co. Ltd. Class A Ordinary Shares,ZDAI,NASDAQ:ZDAI,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zdai directbooking technology co. ltd. class a ordinary shares consumer discretionary general bldg contractors - nonresidential bldgs,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs
STOCK,ZDGE,Zedge Inc. Class B Common Stock,ZDGE,NASDAQ:ZDGE,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zdge zedge inc. class b common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,ZENA,ZenaTech Inc. Common Stock,ZENA,NASDAQ:ZENA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zena zenatech inc. common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,ZEO,Zeo Energy Corporation Class A Common Stock,ZEO,NASDAQ:ZEO,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zeo zeo energy corporation class a common stock miscellaneous industrial machinery/components,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Miscellaneous,Industrial Machinery/Components
STOCK,ZEPP,Zepp Health Corporation American depositary shares each representing sixteen Class A ordinary shares,ZEPP,NASDAQ:ZEPP,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zepp zepp health corporation american depositary shares each representing sixteen class a ordinary shares technology computer manufacturing,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Manufacturing
STOCK,ZETA,Zeta Global Holdings Corp. Class A Common Stock,ZETA,NASDAQ:ZETA,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zeta zeta global holdings corp. class a common stock technology computer software: prepackaged software,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Technology,Computer Software: Prepackaged Software
STOCK,ZG,Zillow Group Inc. Class A Common Stock,ZG,NASDAQ:ZG,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zg zillow group inc. class a common stock real estate real estate,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Real Estate
STOCK,ZGN,Ermenegildo Zegna N.V. Ordinary Shares,ZGN,NASDAQ:ZGN,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zgn ermenegildo zegna n.v. ordinary shares consumer discretionary apparel,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Apparel
STOCK,ZH,Zhihu Inc. American Depositary Shares each representing three (3) Class A Ordinary Shares,ZH,NASDAQ:ZH,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zh zhihu inc. american depositary shares each representing three (3) class a ordinary shares real estate real estate,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Real Estate,Real Estate
STOCK,ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,ZIM,NASDAQ:ZIM,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zim zim integrated shipping services ltd. ordinary shares consumer discretionary marine transportation,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Consumer Discretionary,Marine Transportation
STOCK,ZION,Zions Bancorporation N.A. Common Stock,ZION,NASDAQ:ZION,PREFIX_UNVERIFIED_DEFAULT_NASDAQ,zion zions bancorporation n.a. common stock finance major banks,TRUE,정상 주식/ADR/보통주 계열로 앱 검색 포함. TradingView 거래소 prefix는 원본에 거래소 컬럼이 없어 기본 NASDAQ prefix로 임시 설정.,Finance,Major Banks
